ID	LBL	Owner
http://purl.obolibrary.org/obo/ENVO_01001483	surface of an astronomical body	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001648	suspended colloidal sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000113	suspended sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001208	swamp area	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000432	swamp forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000584	table	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001534	tabular iceberg	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000972	take-out restaurant	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001285	talc dust	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000366	talus cave	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000334	talus slope	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000612	taxicab	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000983	technosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000678	tectonic earthquake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001092	tectonic lake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001093	tectonic movement	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001097	tectonic plate	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001098	tectonic plate boundary	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001102	tectonic plate subduction	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000728	tectonic uplift process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000580	telephone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000579	television set	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000206	temperate	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001831	temperate biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000397	temperate broadleaf evergreen forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001794	temperate broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000202	temperate broadleaf forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000211	temperate coniferous forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000385	temperate deciduous broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000386	temperate deciduous needleleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000182	temperate desert biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001705	temperate environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000383	temperate evergreen needleleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001805	temperate forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000398	temperate freshwater swamp forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001811	temperate grassland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000193	temperate grassland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000856	temperate marginal sea biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000860	temperate marine upwelling biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000857	temperate mediterranean sea biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000389	temperate mixed broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001796	temperate mixed forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000212	temperate mixed forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000390	temperate mixed needleleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001455	temperate mountain	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000189	temperate savanna biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000395	temperate sclerophyllous dry forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000215	temperate shrubland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000221	temperate woodland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001182	tended pasturable land	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000660	tephra	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001570	terrestrial ecoregion	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001790	terrestrial ecosystem	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001199	terrestrial environmental zone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001509	terrestrial ice calf	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001433	terrestrial mining	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001453	terrestrial mountain	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001226	terrestrial natural environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001473	terrestrial observatory system	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000958	terrestrial planet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000070	terrigenous sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000961	tertiary atmosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001667	thalassic	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000473	thatch	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000511	thatched building roof	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000494	thatched exterior wall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001611	thawing process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001265	thermal pollution	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001266	thermal pollution of an aquatic system	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001498	thermokarst formation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000840	thermolysis	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000132	thermophilic sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000541	thermosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001773	thrust fault	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000878	thunderstorm	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001342	tidal flow process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001369	tidal mangrove shrubland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000087	tidal mixing front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000514	tile	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000515	tiled building roof	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000939	time crystal	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000516	toilet fixture	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000091	topographic upwelling front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001482	tornado	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001101	transform plate boundary	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001096	transform tectonic movement	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001877	transient tracer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001261	transport of child feces to a designated site	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001262	transport of household waste to a designated storage site	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001259	transport of waste to a designated storage site	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000953	tree line ecotone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000649	trench	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001541	tributary glacier	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000165	trophosome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000204	tropical	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001830	tropical biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001792	tropical broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000200	tropical broadleaf forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000210	tropical coniferous forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000387	tropical deciduous broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000183	tropical desert biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001799	tropical dry broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000227	tropical dry broadleaf forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001701	tropical environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001803	tropical forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000394	tropical freshwater swamp forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001806	tropical grassland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000192	tropical grassland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000393	tropical lower montane forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000384	tropical lowland evergreen broadleaf rain forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000403	tropical mangrove	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001230	tropical marginal sea biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000375	tropical marine condition	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000854	tropical marine coral reef biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000376	tropical marine semi-evergreen forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000859	tropical marine upwelling biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000402	tropical mixed broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001797	tropical mixed forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001798	tropical mixed forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000401	tropical mixed needleleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001800	tropical moist broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000228	tropical moist broadleaf forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001456	tropical mountain	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000399	tropical needleleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000188	tropical savanna biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000396	tropical sclerophyllous dry forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000388	tropical semi-deciduous broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000391	tropical semi-evergreen moist broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000214	tropical shrubland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001296	tropical storm	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000400	tropical thorn forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000392	tropical upper montane forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000220	tropical woodland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000540	troposphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000602	truck	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000689	tsunami	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000568	tubular paraffin lantern	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000661	tuff	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000664	tuff cone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000180	tundra biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000370	tundra climatic condition	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001370	tundra ecosystem	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000862	turbulent aquatic surface layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001544	two-dimensional fiat ice surface	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001545	two-dimensional fiat water ice surface	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001397	ultisol	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000416	ultrafine respirable suspended particulate matter	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000235	ultramafic lava	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001216	ultraviolet stellar radiation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000502	unburnt brick	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000504	unburnt-brick exterior wall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000654	undersea trough	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000335	understory	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001711	upper air	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001713	upper front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000345	upper montane	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000005	upwelling	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000249	urban biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000718	urban flooding	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001268	urban stormwater	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001451	usage of an environment for business	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001447	usage of an environment for community and social services	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001449	usage of an environment for defence	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001450	usage of an environment for industry	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001445	usage of an environment for infrastructure and utilities	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001443	usage of an environment for recreation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001446	usage of an environment for residential activity	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001448	usage of an environment for retail activity	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001444	usage of an environment for transportation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000782	utility line	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000369	vadose cave	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000622	vaporisation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001305	vegetated area	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000943	vegetated hill	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000355	vegetation layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000604	vehicle	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000670	vein	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000530	ventilated improved pit latrine	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001759	vibration process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000773	village	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000246	village biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000837	virga	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001502	visible spectrum radiation from a manufactured product	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001215	visible spectrum stellar radiation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001258	vog	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001154	volatile astrogeological material	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000701	volcanic ash	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001354	volcanic crater glacier	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001356	volcanic crater zone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000634	volcanic eruption	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001761	volcanic seismic vibration	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001841	volcanic soil	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001363	volume of hydrological precipitation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001298	warm core cyclone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001707	warm front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000290	warm monomictic lake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001716	warm occluded front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000292	warm polymictic lake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000101	warm surface current	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001739	warming of a fluid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001740	warming of a gas	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001741	warming of a liquid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001742	warming of a solid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001260	waste disposal process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000665	waste role	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001220	water accumulation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001607	water current	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000833	water droplet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000982	water flow process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000277	water ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001530	water ice core	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000846	water ice crystal	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000950	water ice formation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001276	water ice layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000920	water ice sublimation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001543	water ice surface layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000968	water intake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000685	water mass	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000096	water mass front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000834	water raindrop	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001191	water surface	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000603	water truck	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000266	water vapour	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000829	water vapour saturated air	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000002	water well	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001428	water-based cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000836	water-based cloud droplet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001193	water-based planetary surface	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001565	water-based rain	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000830	water-based rainfall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001557	water-body-derived ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01003001	water-holding capacity	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000436	waterborne particulate matter	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000613	watercraft	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001487	waterspout	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01003019	wave energy	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000575	wax	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001078	weather	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001681	weather front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001866	well intervention	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001867	well stimulation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001653	well-mixed estuary	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000103	western boundary current	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001753	wet macroburst	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000449	wet meadow ecosystem	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001756	wet microburst	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000978	wet pitfall trap	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001209	wetland ecosystem	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000140	whale fall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000257	white smoker	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000787	wildfire	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001860	wind gust	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001749	wind storm	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000142	wood fall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000488	wooden building floor	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000512	wooden building roof	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000175	woodland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001240	woodland canopy	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001245	woodland ecosystem	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000218	xeric shrubland biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000414	young plant	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_03520004	cloud base	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03520003	cloud part	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03520005	cloud top	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03520002	high atmospheric level	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03520000	low atmospheric level	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03520001	middle atmospheric level	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03520007	snow crystal	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03520006	supercooled water droplet	Raissa Meyer
http://purl.obolibrary.org/obo/ENVO_03400001	area of alpine tundra	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400016	area of ice cover	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400002	area of polar tundra	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400017	depth of water ice	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400009	falling sleet	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400013	falling snow	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400010	freezing rain	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400011	hail	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400012	hail stone	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400004	heavy snowfall	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400005	ice pellet	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400007	lake-effect snow storm	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400006	lake-effect snowfall	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400008	lambing storm	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400014	precipitation of sleet	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400015	sleet pellet	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_03400003	snow cover	Ruth Duerr
http://purl.obolibrary.org/obo/ENVO_08000001	axilla skin environment	TermGenie
http://purl.obolibrary.org/obo/ENVO_08000002	mouth environment	TermGenie
http://purl.obolibrary.org/obo/ENVO_3200063	concentration of aluminium molecular entity in soil	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200002	concentration of bromine in lake water	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200040	concentration of bromine in snow	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200021	concentration of bromine in water ice	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200070	concentration of calcium carbonate in soil	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200003	concentration of cerium in lake water	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200041	concentration of cerium in snow	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200022	concentration of cerium in water ice	Terms generated by design pattern: chemical_concentration
http://purl.obolibrary.org/obo/ENVO_3200004	concentration of cobalt in lake water	Terms generated by design pattern: chemical_concentration
