in_right	Relationship	Left URI	Right URI
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/RO_0002216>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002216>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002216>	<http://purl.obolibrary.org/obo/RO_0002500>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002219>	<http://purl.obolibrary.org/obo/RO_0002220>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002220>	<http://purl.obolibrary.org/obo/RO_0002163>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002221>	<http://purl.obolibrary.org/obo/RO_0002220>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002223>	<http://purl.obolibrary.org/obo/BFO_0000050>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002223>	<http://purl.obolibrary.org/obo/RO_0002222>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002224>	<http://purl.obolibrary.org/obo/BFO_0000051>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002224>	<http://purl.obolibrary.org/obo/RO_0002222>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002225>	<http://purl.obolibrary.org/obo/RO_0002202>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002226>	<http://purl.obolibrary.org/obo/RO_0002258>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002227>	<http://purl.obolibrary.org/obo/RO_0002444>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002228>	<http://purl.obolibrary.org/obo/RO_0002444>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002229>	<http://purl.obolibrary.org/obo/BFO_0000050>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002229>	<http://purl.obolibrary.org/obo/RO_0002222>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002230>	<http://purl.obolibrary.org/obo/BFO_0000051>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002230>	<http://purl.obolibrary.org/obo/RO_0002222>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002231>	<http://purl.obolibrary.org/obo/RO_0002479>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002232>	<http://purl.obolibrary.org/obo/RO_0002479>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002233>	<http://purl.obolibrary.org/obo/RO_0000057>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002234>	<http://purl.obolibrary.org/obo/RO_0000057>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002235>	<http://purl.obolibrary.org/obo/RO_0002444>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002236>	<http://purl.obolibrary.org/obo/RO_0002444>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002237>	<http://purl.obolibrary.org/obo/RO_0002444>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002238>	<http://purl.obolibrary.org/obo/RO_0000057>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002240>	<http://purl.obolibrary.org/obo/RO_0002244>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002241>	<http://purl.obolibrary.org/obo/RO_0002309>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002242>	<http://purl.obolibrary.org/obo/RO_0002244>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002243>	<http://purl.obolibrary.org/obo/RO_0002244>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002244>	<http://purl.obolibrary.org/obo/RO_0002410>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002245>	<http://purl.obolibrary.org/obo/RO_0002206>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002246>	<http://purl.obolibrary.org/obo/RO_0002206>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002248>	<http://purl.obolibrary.org/obo/BFO_0000051>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002249>	<http://purl.obolibrary.org/obo/BFO_0000050>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002252>	<http://purl.obolibrary.org/obo/RO_0002170>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002252>	<http://purl.obolibrary.org/obo/RO_0002375>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002253>	<http://purl.obolibrary.org/obo/RO_0002375>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002254>	<http://purl.obolibrary.org/obo/RO_0002258>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002255>	<http://purl.obolibrary.org/obo/RO_0002286>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002255>	<http://purl.obolibrary.org/obo/RO_0002385>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002256>	<http://purl.obolibrary.org/obo/RO_0002258>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002257>	<http://purl.obolibrary.org/obo/RO_0002286>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002257>	<http://purl.obolibrary.org/obo/RO_0002386>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002258>	<http://purl.obolibrary.org/obo/RO_0002324>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002260>	<http://purl.obolibrary.org/obo/RO_0000087>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002261>	<http://purl.obolibrary.org/obo/RO_0000087>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002262>	<http://purl.obolibrary.org/obo/RO_0000087>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002263>	<http://purl.obolibrary.org/obo/RO_0002264>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002264>	<http://purl.obolibrary.org/obo/RO_0002500>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002285>	<http://purl.obolibrary.org/obo/RO_0002258>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002286>	<http://purl.obolibrary.org/obo/RO_0002384>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002287>	<http://purl.obolibrary.org/obo/RO_0002286>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002291>	<http://purl.obolibrary.org/obo/RO_0002206>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002292>	<http://purl.obolibrary.org/obo/RO_0002330>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002293>	<http://purl.obolibrary.org/obo/RO_0002292>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002295>	<http://purl.obolibrary.org/obo/RO_0002324>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002296>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002296>	<http://purl.obolibrary.org/obo/RO_0040036>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002297>	<http://purl.obolibrary.org/obo/RO_0002234>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002297>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002298>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002298>	<http://purl.obolibrary.org/obo/RO_0040036>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002299>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002299>	<http://purl.obolibrary.org/obo/RO_0040036>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002300>	<http://purl.obolibrary.org/obo/RO_0002552>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002301>	<http://purl.obolibrary.org/obo/RO_0002552>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002302>	<http://purl.obolibrary.org/obo/RO_0002410>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002303>	<http://purl.obolibrary.org/obo/RO_0002321>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002304>	<http://purl.obolibrary.org/obo/RO_0002411>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002304>	<http://purl.obolibrary.org/obo/RO_0004047>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002305>	<http://purl.obolibrary.org/obo/RO_0002411>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002305>	<http://purl.obolibrary.org/obo/RO_0004046>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002309>	<http://purl.obolibrary.org/obo/RO_0002244>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002312>	<http://purl.obolibrary.org/obo/RO_0002320>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002313>	<http://purl.obolibrary.org/obo/RO_0002337>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002313>	<http://purl.obolibrary.org/obo/RO_0040036>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002314>	<http://purl.obolibrary.org/obo/RO_0002502>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002315>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002315>	<http://purl.obolibrary.org/obo/RO_0040036>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002322>	<http://purl.obolibrary.org/obo/RO_0002321>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002325>	<http://purl.obolibrary.org/obo/RO_0002323>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002326>	<http://purl.obolibrary.org/obo/RO_0002216>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002326>	<http://purl.obolibrary.org/obo/RO_0002329>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002327>	<http://purl.obolibrary.org/obo/RO_0002215>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002329>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002331>	<http://purl.obolibrary.org/obo/RO_0000056>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002331>	<http://purl.obolibrary.org/obo/RO_0002431>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002332>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002333>	<http://purl.obolibrary.org/obo/RO_0000057>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002333>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002334>	<http://purl.obolibrary.org/obo/RO_0002427>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002335>	<http://purl.obolibrary.org/obo/RO_0002334>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002336>	<http://purl.obolibrary.org/obo/RO_0002334>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002338>	<http://purl.obolibrary.org/obo/RO_0002344>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002339>	<http://purl.obolibrary.org/obo/RO_0002344>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002340>	<http://purl.obolibrary.org/obo/RO_0002020>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002341>	<http://purl.obolibrary.org/obo/RO_0002337>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002342>	<http://purl.obolibrary.org/obo/RO_0002021>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002342>	<http://purl.obolibrary.org/obo/RO_0002344>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002343>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002343>	<http://purl.obolibrary.org/obo/RO_0040036>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002344>	<http://purl.obolibrary.org/obo/RO_0002337>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002345>	<http://purl.obolibrary.org/obo/RO_0002020>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002348>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002349>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002350>	<http://purl.obolibrary.org/obo/BFO_0000050>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002351>	<http://purl.obolibrary.org/obo/BFO_0000051>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002352>	<http://purl.obolibrary.org/obo/RO_0000056>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002352>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002353>	<http://purl.obolibrary.org/obo/RO_0000056>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002353>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002354>	<http://purl.obolibrary.org/obo/RO_0002353>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002355>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002355>	<http://purl.obolibrary.org/obo/RO_0040036>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002356>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002357>	<http://purl.obolibrary.org/obo/RO_0002295>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002360>	<http://purl.obolibrary.org/obo/RO_0002131>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002371>	<http://purl.obolibrary.org/obo/RO_0002170>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002371>	<http://purl.obolibrary.org/obo/RO_0002177>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002372>	<http://purl.obolibrary.org/obo/RO_0002371>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002372>	<http://purl.obolibrary.org/obo/RO_0002567>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002373>	<http://purl.obolibrary.org/obo/RO_0002371>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002373>	<http://purl.obolibrary.org/obo/RO_0002567>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002374>	<http://purl.obolibrary.org/obo/RO_0002156>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002375>	<http://purl.obolibrary.org/obo/RO_0002323>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002376>	<http://purl.obolibrary.org/obo/RO_0002170>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002376>	<http://purl.obolibrary.org/obo/RO_0002375>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002377>	<http://purl.obolibrary.org/obo/RO_0002170>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002377>	<http://purl.obolibrary.org/obo/RO_0002375>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002378>	<http://purl.obolibrary.org/obo/RO_0002377>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002378>	ObjectInverseOf(<http://purl.obolibrary.org/obo/RO_0002376>)
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002379>	<http://purl.obolibrary.org/obo/RO_0002131>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002380>	<http://purl.obolibrary.org/obo/BFO_0000050>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002380>	<http://purl.obolibrary.org/obo/RO_0002375>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002381>	<http://purl.obolibrary.org/obo/BFO_0000050>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002381>	<http://purl.obolibrary.org/obo/RO_0002375>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002382>	<http://purl.obolibrary.org/obo/RO_0002377>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002383>	<http://purl.obolibrary.org/obo/RO_0002376>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002384>	<http://purl.obolibrary.org/obo/RO_0002324>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002385>	<http://purl.obolibrary.org/obo/RO_0002384>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002386>	<http://purl.obolibrary.org/obo/RO_0002384>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002387>	<http://purl.obolibrary.org/obo/RO_0002384>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002388>	<http://purl.obolibrary.org/obo/RO_0002387>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002400>	<http://purl.obolibrary.org/obo/RO_0002233>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002404>	<http://purl.obolibrary.org/obo/BFO_0000062>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002404>	<http://purl.obolibrary.org/obo/RO_0002427>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002405>	<http://purl.obolibrary.org/obo/RO_0002087>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002405>	<http://purl.obolibrary.org/obo/RO_0002404>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002407>	<http://purl.obolibrary.org/obo/RO_0002213>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002407>	<http://purl.obolibrary.org/obo/RO_0012012>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002409>	<http://purl.obolibrary.org/obo/RO_0002212>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002409>	<http://purl.obolibrary.org/obo/RO_0012012>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002411>	<http://purl.obolibrary.org/obo/BFO_0000063>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002411>	<http://purl.obolibrary.org/obo/RO_0002418>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002412>	<http://purl.obolibrary.org/obo/RO_0002090>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002412>	<http://purl.obolibrary.org/obo/RO_0002411>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002413>	<http://purl.obolibrary.org/obo/RO_0002412>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002413>	<http://purl.obolibrary.org/obo/RO_0002414>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002414>	<http://purl.obolibrary.org/obo/RO_0004047>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002418>	<http://purl.obolibrary.org/obo/RO_0002501>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002425>	<http://purl.obolibrary.org/obo/RO_0002424>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002426>	<http://purl.obolibrary.org/obo/RO_0002424>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002427>	<http://purl.obolibrary.org/obo/RO_0002501>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002428>	<http://purl.obolibrary.org/obo/RO_0002263>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002428>	<http://purl.obolibrary.org/obo/RO_0002431>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002429>	<http://purl.obolibrary.org/obo/RO_0002428>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002430>	<http://purl.obolibrary.org/obo/RO_0002428>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002431>	<http://purl.obolibrary.org/obo/RO_0002264>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002431>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002431>	<http://purl.obolibrary.org/obo/RO_0002500>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002432>	<http://purl.obolibrary.org/obo/RO_0002131>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002432>	<http://purl.obolibrary.org/obo/RO_0002328>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002433>	<http://purl.obolibrary.org/obo/RO_0002131>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002435>	<http://purl.obolibrary.org/obo/RO_0002434>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002436>	<http://purl.obolibrary.org/obo/RO_0002434>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002437>	<http://purl.obolibrary.org/obo/RO_0002321>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002437>	<http://purl.obolibrary.org/obo/RO_0002434>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002438>	<http://purl.obolibrary.org/obo/RO_0002574>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002439>	<http://purl.obolibrary.org/obo/RO_0002438>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002440>	<http://purl.obolibrary.org/obo/RO_0002574>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002441>	<http://purl.obolibrary.org/obo/RO_0002440>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002442>	<http://purl.obolibrary.org/obo/RO_0002440>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002443>	<http://purl.obolibrary.org/obo/RO_0002440>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002444>	<http://purl.obolibrary.org/obo/RO_0002443>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002444>	<http://purl.obolibrary.org/obo/RO_0002454>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002445>	<http://purl.obolibrary.org/obo/RO_0002443>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002445>	<http://purl.obolibrary.org/obo/RO_0002453>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002446>	<http://purl.obolibrary.org/obo/RO_0002437>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002447>	<http://purl.obolibrary.org/obo/RO_0002436>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002448>	<http://purl.obolibrary.org/obo/RO_0002436>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002448>	<http://purl.obolibrary.org/obo/RO_0011002>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002449>	<http://purl.obolibrary.org/obo/RO_0002448>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002450>	<http://purl.obolibrary.org/obo/RO_0002448>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002451>	<http://purl.obolibrary.org/obo/RO_0002321>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002452>	<http://purl.obolibrary.org/obo/RO_0002200>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002453>	<http://purl.obolibrary.org/obo/RO_0002440>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002454>	<http://purl.obolibrary.org/obo/RO_0002440>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002455>	<http://purl.obolibrary.org/obo/RO_0002442>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002456>	<http://purl.obolibrary.org/obo/RO_0002442>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002457>	<http://purl.obolibrary.org/obo/RO_0002438>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002458>	<http://purl.obolibrary.org/obo/RO_0002438>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002459>	<http://purl.obolibrary.org/obo/RO_0002574>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002460>	<http://purl.obolibrary.org/obo/RO_0002574>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002461>	<http://purl.obolibrary.org/obo/RO_0000056>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002462>	<http://purl.obolibrary.org/obo/RO_0002461>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002463>	<http://purl.obolibrary.org/obo/RO_0002461>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002465>	<http://purl.obolibrary.org/obo/RO_0002563>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002466>	<http://purl.obolibrary.org/obo/RO_0002465>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002467>	<http://purl.obolibrary.org/obo/RO_0002465>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002468>	<http://purl.obolibrary.org/obo/RO_0002465>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002469>	<http://purl.obolibrary.org/obo/RO_0002438>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002470>	<http://purl.obolibrary.org/obo/RO_0002438>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002471>	<http://purl.obolibrary.org/obo/RO_0002438>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002472>	<http://purl.obolibrary.org/obo/RO_0002616>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002473>	<http://purl.obolibrary.org/obo/BFO_0000051>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002476>	<http://purl.obolibrary.org/obo/RO_0002258>
-	SubObjectPropertyOf	<http://purl.obolibrary.org/obo/RO_0002477>	<http://purl.obolibrary.org/obo/RO_0002476>
