?class	?label	?definition
<http://purl.obolibrary.org/obo/ENVO_00000254>	"till plan"	
<http://purl.obolibrary.org/obo/ENVO_01000516>	"toilet fixture"	
<http://purl.obolibrary.org/obo/ENVO_00000420>	"tombolo"	
<http://purl.obolibrary.org/obo/ENVO_01001482>	"tornado"	
<http://purl.obolibrary.org/obo/ENVO_00000445>	"transvasement"	
<http://purl.obolibrary.org/obo/ENVO_01000649>	"trench"	
<http://purl.obolibrary.org/obo/ENVO_00000495>	"tributary"	
<http://purl.obolibrary.org/obo/ENVO_01001456>	"tropical mountain"	
<http://purl.obolibrary.org/obo/ENVO_00000499>	"trough"	
<http://purl.obolibrary.org/obo/ENVO_01000602>	"truck"	
<http://purl.obolibrary.org/obo/ENVO_01000568>	"tubular paraffin lantern"	
<http://purl.obolibrary.org/obo/ENVO_01000664>	"tuff cone"	
<http://purl.obolibrary.org/obo/ENVO_00000068>	"tunnel"	
<http://purl.obolibrary.org/obo/ENVO_00000436>	"tunnel valley"	
<http://purl.obolibrary.org/obo/ENVO_00000454>	"turlough"	
<http://purl.obolibrary.org/obo/ENVO_03510034>	"turpentine"	
<http://purl.obolibrary.org/obo/ENVO_00000370>	"tuya"	
<http://purl.obolibrary.org/obo/ENVO_02000052>	"umbrella"	
<http://purl.obolibrary.org/obo/ENVO_01000502>	"unburnt brick"	
<http://purl.obolibrary.org/obo/ENVO_00000505>	"underground irrigation canal"	
<http://purl.obolibrary.org/obo/ENVO_00000058>	"underground lake"	
<http://purl.obolibrary.org/obo/ENVO_00002184>	"underground physiographic feature"	
<http://purl.obolibrary.org/obo/ENVO_00000059>	"underground river"	
<http://purl.obolibrary.org/obo/ENVO_00000060>	"underground stream"	
<http://purl.obolibrary.org/obo/ENVO_00000061>	"underground water body"	
<http://purl.obolibrary.org/obo/ENVO_00000104>	"undersea feature"	
<http://purl.obolibrary.org/obo/ENVO_01000654>	"undersea trough"	
<http://purl.obolibrary.org/obo/ENVO_00002205>	"unexploded-ordnance dump"	
<http://purl.obolibrary.org/obo/ENVO_01000005>	"upwelling"	
<http://purl.obolibrary.org/obo/ENVO_01000782>	"utility line"	
<http://purl.obolibrary.org/obo/ENVO_01000369>	"vadose cave"	
<http://purl.obolibrary.org/obo/ENVO_00000100>	"valley"	
<http://purl.obolibrary.org/obo/ENVO_03510021>	"varnish"	
<http://purl.obolibrary.org/obo/ENVO_01000943>	"vegetated hill"	
<http://purl.obolibrary.org/obo/ENVO_01000604>	"vehicle"	
<http://purl.obolibrary.org/obo/ENVO_01000670>	"vein"	
<http://purl.obolibrary.org/obo/ENVO_01000530>	"ventilated improved pit latrine"	
<http://purl.obolibrary.org/obo/ENVO_03600022>	"vinasse"	
<http://purl.obolibrary.org/obo/ENVO_03510030>	"vitreous enamel"	
<http://purl.obolibrary.org/obo/ENVO_00010622>	"vivarium"	
<http://purl.obolibrary.org/obo/ENVO_00000351>	"volcanic arc"	
<http://purl.obolibrary.org/obo/ENVO_00000322>	"volcanic cave"	
<http://purl.obolibrary.org/obo/ENVO_00000398>	"volcanic cone"	
<http://purl.obolibrary.org/obo/ENVO_00000246>	"volcanic crater"	
<http://purl.obolibrary.org/obo/ENVO_00000052>	"volcanic crater lake"	
<http://purl.obolibrary.org/obo/ENVO_00000498>	"volcanic dike"	
<http://purl.obolibrary.org/obo/ENVO_00000094>	"volcanic feature"	
<http://purl.obolibrary.org/obo/ENVO_00000354>	"volcanic field"	
<http://purl.obolibrary.org/obo/ENVO_00000408>	"volcanic fissure"	
<http://purl.obolibrary.org/obo/ENVO_00000247>	"volcano"	
<http://purl.obolibrary.org/obo/ENVO_00000031>	"wadi"	
<http://purl.obolibrary.org/obo/ENVO_00000507>	"wadi mouth"	
<http://purl.obolibrary.org/obo/ENVO_01000290>	"warm monomictic lake"	
<http://purl.obolibrary.org/obo/ENVO_01000292>	"warm polymictic lake"	
<http://purl.obolibrary.org/obo/ENVO_00002926>	"warm seep"	
<http://purl.obolibrary.org/obo/ENVO_01000101>	"warm surface current"	
<http://purl.obolibrary.org/obo/ENVO_00000063>	"water body"	
<http://purl.obolibrary.org/obo/ENVO_06105011>	"water column"	
<http://purl.obolibrary.org/obo/ENVO_03000119>	"water column exposed melt pond"	
<http://purl.obolibrary.org/obo/ENVO_01001607>	"water current"	
<http://purl.obolibrary.org/obo/ENVO_01000685>	"water mass"	
<http://purl.obolibrary.org/obo/ENVO_01000603>	"water truck"	
<http://purl.obolibrary.org/obo/ENVO_01000002>	"water well"	
<http://purl.obolibrary.org/obo/ENVO_00000029>	"watercourse"	
<http://purl.obolibrary.org/obo/ENVO_01000613>	"watercraft"	
<http://purl.obolibrary.org/obo/ENVO_00000040>	"waterfall"	
<http://purl.obolibrary.org/obo/ENVO_00000547>	"waterhole"	
<http://purl.obolibrary.org/obo/ENVO_00000292>	"watershed"	
<http://purl.obolibrary.org/obo/ENVO_01001487>	"waterspout"	
<http://purl.obolibrary.org/obo/ENVO_00000421>	"wave-cut platform"	
<http://purl.obolibrary.org/obo/ENVO_00000559>	"weapons test site"	
<http://purl.obolibrary.org/obo/ENVO_00000026>	"well"	
<http://purl.obolibrary.org/obo/ENVO_01001653>	"well-mixed estuary"	
<http://purl.obolibrary.org/obo/ENVO_01000103>	"western boundary current"	
<http://purl.obolibrary.org/obo/ENVO_01000978>	"wet pitfall trap"	
<http://purl.obolibrary.org/obo/ENVO_00000409>	"whirlpool"	
<http://purl.obolibrary.org/obo/ENVO_01000257>	"white smoker"	
<http://purl.obolibrary.org/obo/ENVO_03510041>	"wood stain"	
<http://purl.obolibrary.org/obo/ENVO_00000444>	"woodland clearing"	
<http://purl.obolibrary.org/obo/ENVO_00010625>	"zoological garden"	
